"image_path","label"
"/home/jh/Blog/dataset/val/dog/dog.9374.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10423.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11877.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10572.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11941.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6460.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6771.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2836.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2080.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2051.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9124.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7322.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3420.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9302.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8548.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5039.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10899.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3069.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1977.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7040.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4695.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8702.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12360.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11902.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3982.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6480.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.3037.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11093.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10234.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11612.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7370.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9367.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11343.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5168.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1832.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12377.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6633.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10728.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9959.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3776.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4844.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5121.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2797.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8383.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5932.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.2954.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.698.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12487.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4530.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7662.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11704.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2903.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1621.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4221.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5972.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10150.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4085.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3636.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.9714.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6445.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6434.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6420.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2298.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1916.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3036.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10153.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9496.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9532.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5250.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8038.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9888.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8574.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.64.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10767.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.282.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2386.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12083.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1485.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1564.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.768.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9916.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7696.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2867.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10421.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10445.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10564.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6573.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.742.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.544.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1623.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5036.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11789.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9785.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.628.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7818.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5575.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7480.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5712.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8978.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7707.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2208.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4432.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7943.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9967.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6960.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9970.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7499.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.522.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10583.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9905.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7687.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4470.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7244.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3515.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2354.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2223.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11607.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10894.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10127.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6241.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9770.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4618.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2172.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5435.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9909.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3890.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4999.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6249.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8518.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11873.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3363.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11124.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3653.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4515.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10035.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8042.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1995.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.860.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8713.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2583.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5031.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.201.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3794.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2774.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1372.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6293.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9482.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3481.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4339.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2572.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1901.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.339.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3083.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5955.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9401.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1632.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.547.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9592.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9392.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1183.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10179.jpg","cat"
"/home/jh/Blog/dataset/val/dog/dog.3714.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11380.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.11393.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10373.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.538.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8074.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8592.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7513.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8610.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3904.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5639.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8348.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8961.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10615.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7001.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10656.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11710.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10562.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7084.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11529.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.706.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2605.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3983.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1625.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11726.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6230.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8047.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9018.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8332.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2987.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5870.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6832.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8420.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3711.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8492.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4265.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6195.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1022.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5349.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2631.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9822.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5169.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8469.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4434.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3376.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4626.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3324.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7713.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4783.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5145.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5977.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12103.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9853.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12016.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7487.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5443.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1182.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12014.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8510.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4084.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9779.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4223.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10132.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2129.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12080.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4957.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6023.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11304.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1955.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11766.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10290.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11411.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6034.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3571.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8058.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.917.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11405.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8560.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5829.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9932.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5340.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2452.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7668.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4914.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1402.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7007.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10535.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12492.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7097.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.526.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8738.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9590.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9087.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12476.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7721.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6707.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5876.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11331.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3705.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7169.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7823.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8437.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4680.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3820.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3985.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8878.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12235.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4227.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7982.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5600.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6452.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7085.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1853.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11199.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5744.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4163.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10204.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10839.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8535.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.750.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.236.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9796.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3193.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9213.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11865.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4295.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.5416.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8320.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8812.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.3326.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.12447.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.805.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1735.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9735.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.571.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4778.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.9730.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4820.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7218.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6909.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4201.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10569.jpg","other"
"/home/jh/Blog/dataset/val/dog/dog.8859.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.840.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.4388.jpg","cat"
"/home/jh/Blog/dataset/val/dog/dog.967.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1565.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8378.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11369.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.10491.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11297.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.6975.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.474.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.8733.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.11508.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.2704.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.1384.jpg","dog"
"/home/jh/Blog/dataset/val/dog/dog.7989.jpg","dog"
