"image_path","label"
"/home/jh/Blog/dataset/val/other/OIP-Guy_ZoD9HjFkHWZcD01klwHaFD.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-nuFwzUrsddzL8KDnkxq6qwHaIu.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-maSaOvlIg6Pdbgx08pmKsQHaFi.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-J786pqG6bAywUiff8ZDQ2gHaJ5.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-kgWRifS_mVl-jYY-Mo18NAHaFb.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-BU_bb0pcC9jwt6X9VDcF_gHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-0VN6WtLBB0ffr4TOy9seqAHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Gv0NcOayL8kBWGWUrCKOsgHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-UYBSE5NxSllyuE4-Nx1QUgHaF7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2fPI2e-iTxcCXOlx5Ha94wHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-nLsn2RmZlYLZKmPJLG2MXAAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/e83db70828f1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-WUvOFjT7GkuaBlwogDyQvgHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-qxTMeWFRwQwCJ_lgV8DTFgHaJI.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-twQJfJx6fr0GCMQEiyjznwHaHl.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-XEDraxI0eaDDI7e-IcSe0gHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-3Lg0oD4z3v_NrCLgfyOreAHaFi.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-NMFA7xoLfEumih3NMkv1jAAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-JUFO8O0wrhLFJNeC-NcNKgAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/e831b0092bf1023ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-kSJ-3p0_3lx5tCXNAtpm9gHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Kp_zuRWHvfG44GV3zAyH8wHaFL.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-sYwkUdHDWCyLR48JTgsdSAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-36QfiE4IE6ktcw-wrWqAYgHaFt.jpeg","cat"
"/home/jh/Blog/dataset/val/other/OIP-vfRaVhZKG0pGvVFtPlrOrAHaEp.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-l5HRVhlJEmR7lOjK3fKQBQHaFS.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb3cb30728fd003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-oon7H9kirFqRapU9CnEq-AHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-hRB9cugppNYZsN6GRySchwHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-FdeEvviqvPG_UsyFiLqA7gHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-50vmhkNIM1LKU3JoYIRmegHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-k-f_nguTyW9MnztVPibKpAHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-qh2QBHLMG3phTcdiW9lLcQHaE4.jpeg","other"
"/home/jh/Blog/dataset/val/other/552.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-ZYzxmhrBXfvdySrXprqM5AHaE9.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-7qm80EdHdYyTO-1wVrpyggHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-LLZgay2aRByxg18HMMEmqgHaHi.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-hQujr6_d96F432mEnY-7YgAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-gndhJz1RceRh0uXjVgTjpgHaDT.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-GZ_7XYpqqkrS1dS2JvZIKwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-tWPhvf8oWN8Sg_WgjGMtigHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-BaYfJn1r7QhO01eA7zaedgHaD6.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-BviLRfEvmGwMvjEfTI7hbQHaE0.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP--D5FeQbUWqHIGRzsaeSkuQHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-exE-ugBhrenOwXzBFLBnRAHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-wWVt3CC-AYHlakBn1CsenAEsDH.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-lg06gAExMbKuoLrV41YW4wHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-CcNRpVuoHw7iRUFZWL8NEAHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/1242.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-jN5EEnuZDfPeHpMkFX5huAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-YAvnfMi9Ffq4da3syr8-rAAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-isrsKyqp4J6B0eiN3gmQPwHaEo.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-iT3kiltWxYH0OuOBhqglbAHaFK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-qiNRG6Txg1-yAB2VZQwHPAHaEZ.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-wMdqVoHHxZRwIUelIILyYQHaFj.jpeg","cat"
"/home/jh/Blog/dataset/val/other/OIP-NcWleXDiZTts60fNXgwH4AHaFU.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-ybvZST28dWICo9XTq2yq4gHaJ4.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-l4vpow-iGcQTBUq7mX0psgHaFL.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-I4axulCwmqzArS_Hm4ybhgHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-monoFp5g641meVYE6BbXYgHaFt.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-dWo_1TC1QY8_V7d9vVAVVwHaEo.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-R0wJ-CAm66YWAsSMoeYswQHaFs.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-FbaDKRbD2qG0xJpx5WLBJwHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-04fhoeLUsHSQ7MackFTF_AHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-wBjRGUpWiunZCWtUZPG1sgHaF7.jpeg","other"
"/home/jh/Blog/dataset/val/other/183.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-bX2M6mPkdkuK9JLrRyUkWQHaF6.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-yKw7S21EZslwi83ZcNGNigHaEn.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-TctdnonHpH3GewstVy3ThAHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-tRPpY8FFNBDM7Vu3EshfqQHaLJ.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-umHdUiltTGtYLM2RUE0VsgHaHL.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-5kgY-1dVp-oZ5vPGrUNw5wHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-pSQHfssGpF6o5-yVIN35FwHaFc.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-wLBrbpPmUf1DxDe8w_7LJQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-R5W3AC-3FfV90wWJ-g6tMQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-aGOPJlmye8cEPXAxKnojCQHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-HqJWFyuU2ph4habfp1QX-QHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-tALga7N8ozpz0kxv1yYqbQHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-FZbjcObMV42gYVEsUNkq_QHaFc.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-JElCrpZpohobJo3Ldw2KOAHaF2.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-PRMkSc3EqNDcMAMb59wiBQHaLG.jpeg","dog"
"/home/jh/Blog/dataset/val/other/OIP-MmhkWFHFmRcxYqzbfxTZfQHaGX.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-BU4o9_-AOppA6VhFHcQXoQHaFC.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-H0iW8nnTxoOdChbRSLE4ZQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-_TI9mZVdCs2yhFUnYZ8k7QHaJ7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-k7UEmnK3HHqRS_6jd8WEawHaG_.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2MgCoXLnISUM5YgWhZ-YTAHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-fnP8H7Sg_NMd_7FLxP3lBwHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-7RF5swNLVI-WutU6z3L0PAHaGG.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-NYIgh0FElpEwA4s6VlNKdgHaEy.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-0vytyiXrqX7dCwOWwlmh-wHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2GQJ61GPqJsOUg69-H9dgwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea37b80f2bf1013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-VvVfAhzf8AaaV-G4RrGv5wHaE6.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Gje11rkzxfWHKZ1grvUhZQHaFS.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-M4rAOFvS9uUjFa65HeKS1AHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-CsQEszufNX9rb5d6tiRuMwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-1FOgjD7WAsg3QjHo2VeZQAHaC8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-kkKZNbvsGs_f2J3dNHreDgHaFU.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-XRtnG0lfT_KGzuTWagW3vAHaFg.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-A7HRui5yE2OJlPox5TJe6gAAAA.jpeg","cat"
"/home/jh/Blog/dataset/val/other/OIP-cV0DI1pP3slunDWfclibrgHaFm.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb36b90e2df0043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-G_YjeXMdvlncS5q1Ds5KuQAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-f40wevoZE2iATd3TNPpifwHaF5.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-aTxRBiyCRtEEGldmjv2IJgHaE_.jpeg","other"
"/home/jh/Blog/dataset/val/other/108.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-B_eBFtPd4T7oZS6SeNpjGwHaGE.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-LnNePfEYXb90GQH8DRkYZwHaF7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-fr4d6IwIQzGbIdoP_Qmz8gHaG2.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-mQKO58DsMrkKuRHVOBoK3wHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/434.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-qf6IYOcu7zifbFhED9n4VAHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea34b8082ff1063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-07At48nBw7EbmgWg7vnoIwHaFI.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-b_LWNLrjx0vOe0PFB4PzdwHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-dYGqvRO_gEI5g83g7eQW6QHaD_.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-nv7-ucuW3yDeN5I13UjTgAHaED.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-m-e9UsFXHcY72qN0kGhUjwHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2iGyNX86hTNJxDPTmy5uCAHaFP.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb36b70829f4093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-Upki2jsN0w7FE6fATNZNdwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-uCWPd9Q7HcjW6B2nWkugewHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb33b7092af2003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-qgqH_amJpIuSVz5EkFytlwAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-vFgK1fKE0HQQo5dgTnhSGwAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea34b80a28f7043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-8d-BSQQxxmWkNIW7anD_bAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb33b5062cf4083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP--tgcv86yF8-rT1nvAsOlOgHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-km4J6mqRZ1BVX2NGCs9bgAHaHh.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-rFU747CFLoDKL2ITZlwX6AHaE6.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-SwOALSvcbYgWQDGNh5EdaAHaD4.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-c7oOAFp2eWQD-u4CjWBqtwHaFV.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Jiaddpm3t_gHe1MidPPm5wHaGw.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-VQPvovr3SmK9WwSOTAhwiwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/e132b60e2af51c22d2524518b7444f92e37fe5d404b0144390f8c770a3e5b7_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-Y-hB14A3coI7TEgrEew0UAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea34b50e2cf0083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg","other"
"/home/jh/Blog/dataset/val/other/805.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-6NfoHgVIJKfeyaYZh3nwSwHaFO.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-h5TGo_ilGeLefgsEOYd2gwHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb31b50b2af6063ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg","other"
"/home/jh/Blog/dataset/val/other/ee37b1072bfc1c22d2524518b7444f92e37fe5d404b0144390f8c07aa4e5b0_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-M6QoqX8lICyisCfis2Z-pgHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-UB0mB8bK4rhLhu8ckbVa_QHaFP.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-fgHcD0d1Yf5uSLybTTeurAHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea36b60d2afd023ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-SmZjMLnWd7_cnPDXsKWq_gHaFY.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-7VNcWvoELVN3n57HN6T59wHaDn.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-smSJZq27fzXqPj0GgWRWjgHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-T-HBKAU-ACzia26G8GAGLAAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-i-Dy6ucOvBaVbdQXBezCFgHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-WoDZyUGFn2oSOKC2exaYmgAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-RAaUGfTVR0MaAJ6nWSvioQHaFu.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-iKHXztE6V5GKlmbxfHeMfQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-VvGSMLbW3xZJCuCqCjthMQHaJ4.jpeg","cat"
"/home/jh/Blog/dataset/val/other/OIP-Q0LPu5gg-ANHCb666ph_3gHaEw.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-CYCE6NlQDVazRC9dNikf4QAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/eb35b70b2af0083ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-Fees6ebtYr8PcRC8zGoW_wHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-icBogfCyrvZV1dTcRf5R5AHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-QBUouSljCHS-D1K_ZLXBJQHaEA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-0XcDwOcu9bToP8b6wV2jAAHaF2.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-WpiusD2iCvlokkDfcr-n-gHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-KsSLUP0FIKQrRwkR26XwVAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-v0g0Ez_Iti8xWfOZmS7UewHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-bzyx2_eAyTGzcUzeIMR6bwHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-R-bsUZJ9ZDij3zNQuKpZQgAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-FhuUFungIvULqcFPkXSPFgHaGC.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Yd9Y4FzpKizjhvunnkQx9QHaIH.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-Fb0ET9KxOv3DeZwutRbqTQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-AwtqcNeTAXQqpNYpNUfI0QHaE3.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-lKyWA7gNoO5xVNZ9pLZ2pQHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-0qsT4Bt5npKBmWTFUppwxQHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-bI1BuXxI0Oh8KIF7ahytKgHaJL.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-4lGh1ypPZBlaSnJFWYy-kwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-S6djJaVEBioLqJgkn9HLAwHaDi.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-E-RXOL62TXQvMeiugQWkxgAAAA.jpeg","other"
"/home/jh/Blog/dataset/val/other/517.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-IDtuTRifQW6BmQhKBRd1tQHaHa.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-qMChZis7gf_Npy7JW2-fzgHaEm.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-K907tCoOJ8720jZicoT-IgHaI7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-mBDpFOdNIsLNzo4OxU7r9gHaFS.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-RO9mQAUCBqXmB1SzyX49HQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-fSQOfG-rk5gOmNjGAnn_9wHaF7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-GmgROtXxGoWmK99ymunQGQHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-zc9j7b7Y9dCi2C1Hr5Yb1wHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-pGxbL1ssACEttXa8adO19wHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-ZEQhE-Gttrv1_4xUPAgMEQHaKZ.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-LvwpeD6xFCiBTymlrU_nfAHaE-.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-c07zjAaXz471deWhXDIFqAHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2cqlUfhKMre4d3anNXGJ3wHaEK.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-8iY7ZVFjjGv9ugrRTUpUZwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-DQBG4LB8pSINb1LvGJv7TwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-9InnwuXDbsBxGHaAKWwxsAHaE8.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-uk4I3sKpORvYwbRi3qrl2QHaE5.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-4ZMoyHAA-LTYvpPCpwDOyAHaE1.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-cLXLfxc9svcNUP8TWMm6DAHaFO.jpeg","other"
"/home/jh/Blog/dataset/val/other/ea36b50721fc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg","other"
"/home/jh/Blog/dataset/val/other/OIP-CE_0FI0DXtkH3rmQt4OiyAHaE7.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2JSe31KgdrVrkY7PyCLQpQHaLj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-bqBd8-c7u8k0CT9b6EhJCwHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-J4LFZxXR0RRKQbwVtvxPgQHaFj.jpeg","other"
"/home/jh/Blog/dataset/val/other/OIP-2m0N5Sp1KaHVJfrCr5RrRAHaFc.jpeg","other"
